crown_id,ortho,gx,gy,label,n_views,best_margin_px,tile,tile_path,bx,by,bw,bh,split_fold
44000_16000_00094,44000_16000,1667.0,628.0,Healthy,33,486.0,44000_16000_1129_121_jpg.rf.9a05952df1ea959af19fab4042fff8d8.jpg,layer1_build\ds_B\valid\44000_16000_1129_121_jpg.rf.9a05952df1ea959af19fab4042fff8d8.jpg,482,450,112,114,44000_16000
44000_16000_00095,44000_16000,1854.5,628.0,Healthy,29,362.5,44000_16000_1193_123_jpg.rf.95ccf292686382ece565b32c5b4a2c25.jpg,layer1_build\ds_B\valid\44000_16000_1193_123_jpg.rf.95ccf292686382ece565b32c5b4a2c25.jpg,605,448,113,114,44000_16000
44000_16000_00096,44000_16000,294.0,630.0,Healthy,7,173.0,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,129,231,88,88,44000_16000
44000_16000_00097,44000_16000,2052.0,632.5,Healthy,27,469.0,44000_16000_1583_160_jpg.rf.5297b93640466faf21f6be83a9a380c8.jpg,layer1_build\ds_B\train\44000_16000_1583_160_jpg.rf.5297b93640466faf21f6be83a9a380c8.jpg,413,416,112,113,44000_16000
44000_16000_00098,44000_16000,1474.0,637.5,Healthy,33,461.0,44000_16000_1013_87_jpg.rf.c98991ecc4845010e6202c466dd2f019.jpg,layer1_build\ds_B\train\44000_16000_1013_87_jpg.rf.c98991ecc4845010e6202c466dd2f019.jpg,405,494,112,113,44000_16000
44000_16000_00099,44000_16000,2245.5,643.5,Healthy,23,473.5,44000_16000_1695_101_jpg.rf.dcd818635b64ee68f378545365aada5a.jpg,layer1_build\ds_B\valid\44000_16000_1695_101_jpg.rf.dcd818635b64ee68f378545365aada5a.jpg,494,486,113,113,44000_16000
44000_16000_00100,44000_16000,402.5,674.5,Healthy,13,281.5,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,225,263,113,113,44000_16000
44000_16000_00101,44000_16000,1385.0,678.5,Healthy,34,499.5,44000_16000_863_179_jpg.rf.1fa10fd77b738f21132168923ceaeca5.jpg,layer1_build\ds_B\train\44000_16000_863_179_jpg.rf.1fa10fd77b738f21132168923ceaeca5.jpg,466,443,112,113,44000_16000
44000_16000_00102,44000_16000,796.5,681.0,Healthy,24,452.0,44000_16000_307_229_jpg.rf.3b97e3a1a9ff665592fb53cb0c32d531.jpg,layer1_build\ds_B\train\44000_16000_307_229_jpg.rf.3b97e3a1a9ff665592fb53cb0c32d531.jpg,433,395,113,114,44000_16000
44000_16000_00103,44000_16000,989.0,685.0,Healthy,31,458.0,44000_16000_423_219_jpg.rf.c575d510d826aacb7703a2931b6927dd.jpg,layer1_build\ds_B\test\44000_16000_423_219_jpg.rf.c575d510d826aacb7703a2931b6927dd.jpg,516,416,100,100,44000_16000
44000_16000_00104,44000_16000,1183.5,685.5,Healthy,30,428.5,44000_16000_755_173_jpg.rf.0d96f96fce202d0ef68e58a529f82b64.jpg,layer1_build\ds_B\test\44000_16000_755_173_jpg.rf.0d96f96fce202d0ef68e58a529f82b64.jpg,372,456,113,113,44000_16000
44000_16000_00105,44000_16000,2148.0,685.5,Healthy,25,459.0,44000_16000_1583_160_jpg.rf.5297b93640466faf21f6be83a9a380c8.jpg,layer1_build\ds_B\train\44000_16000_1583_160_jpg.rf.5297b93640466faf21f6be83a9a380c8.jpg,509,469,112,113,44000_16000
44000_16000_00106,44000_16000,1572.5,687.5,Healthy,32,466.5,44000_16000_1035_221_jpg.rf.10039a710b62253d65e337cf276c30a2.jpg,layer1_build\ds_B\train\44000_16000_1035_221_jpg.rf.10039a710b62253d65e337cf276c30a2.jpg,481,410,113,113,44000_16000
44000_16000_00107,44000_16000,1759.0,688.0,Healthy,34,458.0,44000_16000_1193_123_jpg.rf.95ccf292686382ece565b32c5b4a2c25.jpg,layer1_build\ds_B\valid\44000_16000_1193_123_jpg.rf.95ccf292686382ece565b32c5b4a2c25.jpg,510,508,112,114,44000_16000
44000_16000_00108,44000_16000,199.0,688.5,Healthy,5,195.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,145,152,100,101,44000_16000
44000_16000_00109,44000_16000,582.0,689.5,Healthy,17,442.0,44000_16000_140_111_jpg.rf.f2d160671d18c935f62df41d83f57617.jpg,layer1_build\ds_B\train\44000_16000_140_111_jpg.rf.f2d160671d18c935f62df41d83f57617.jpg,392,528,100,101,44000_16000
44000_16000_00110,44000_16000,698.0,730.5,Healthy,25,404.5,44000_16000_140_111_jpg.rf.f2d160671d18c935f62df41d83f57617.jpg,layer1_build\ds_B\train\44000_16000_140_111_jpg.rf.f2d160671d18c935f62df41d83f57617.jpg,508,569,100,101,44000_16000
44000_16000_00111,44000_16000,296.0,736.5,Healthy,8,250.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,236,194,112,113,44000_16000
44000_16000_00112,44000_16000,1284.5,736.5,Healthy,34,464.5,44000_16000_796_272_jpg.rf.eb81bb086e52a2659ef745fde6af680a.jpg,layer1_build\ds_B\valid\44000_16000_796_272_jpg.rf.eb81bb086e52a2659ef745fde6af680a.jpg,432,408,113,113,44000_16000
44000_16000_00113,44000_16000,1085.0,738.0,Healthy,40,435.0,44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,layer1_build\ds_B\train\44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,545,447,88,88,44000_16000
44000_16000_00114,44000_16000,892.0,739.0,Healthy,35,469.0,44000_16000_423_219_jpg.rf.c575d510d826aacb7703a2931b6927dd.jpg,layer1_build\ds_B\test\44000_16000_423_219_jpg.rf.c575d510d826aacb7703a2931b6927dd.jpg,419,470,100,100,44000_16000
44000_16000_00115,44000_16000,1665.0,740.5,Healthy,38,487.0,44000_16000_1128_245_jpg.rf.488f434a407228daa530379cc730ed01.jpg,layer1_build\ds_B\train\44000_16000_1128_245_jpg.rf.488f434a407228daa530379cc730ed01.jpg,487,445,100,101,44000_16000
44000_16000_00116,44000_16000,1859.0,741.0,Healthy,32,433.0,44000_16000_1426_306_jpg.rf.ace1c9506799b7eb0e2cec4cc4490dce.jpg,layer1_build\ds_B\train\44000_16000_1426_306_jpg.rf.ace1c9506799b7eb0e2cec4cc4490dce.jpg,377,378,112,114,44000_16000
44000_16000_00117,44000_16000,117.5,746.5,Healthy,3,113.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,82,229,63,63,44000_16000
44000_16000_00118,44000_16000,1475.0,748.5,Healthy,39,440.0,44000_16000_1035_221_jpg.rf.10039a710b62253d65e337cf276c30a2.jpg,layer1_build\ds_B\train\44000_16000_1035_221_jpg.rf.10039a710b62253d65e337cf276c30a2.jpg,384,471,112,113,44000_16000
44000_16000_00119,44000_16000,492.0,750.5,Healthy,18,371.0,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,321,345,100,101,44000_16000
44000_16000_00120,44000_16000,197.5,773.5,Healthy,7,193.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,162,256,63,63,44000_16000
44000_16000_00121,44000_16000,795.0,787.5,Healthy,31,465.5,44000_16000_307_229_jpg.rf.3b97e3a1a9ff665592fb53cb0c32d531.jpg,layer1_build\ds_B\train\44000_16000_307_229_jpg.rf.3b97e3a1a9ff665592fb53cb0c32d531.jpg,432,502,112,113,44000_16000
44000_16000_00122,44000_16000,588.5,791.0,Healthy,21,436.0,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,424,392,87,88,44000_16000
44000_16000_00123,44000_16000,1192.0,791.5,Healthy,43,493.5,44000_16000_680_261_jpg.rf.010f9db10c38437ce2af1a8fb9ffec64.jpg,layer1_build\ds_B\train\44000_16000_680_261_jpg.rf.010f9db10c38437ce2af1a8fb9ffec64.jpg,456,474,112,113,44000_16000
44000_16000_00124,44000_16000,1375.0,793.5,Healthy,45,445.0,44000_16000_796_272_jpg.rf.eb81bb086e52a2659ef745fde6af680a.jpg,layer1_build\ds_B\valid\44000_16000_796_272_jpg.rf.eb81bb086e52a2659ef745fde6af680a.jpg,529,471,100,101,44000_16000
44000_16000_00125,44000_16000,993.5,797.0,Healthy,39,474.0,44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,layer1_build\ds_B\train\44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,441,493,113,114,44000_16000
44000_16000_00126,44000_16000,1761.0,797.0,Healthy,43,494.0,44000_16000_1267_290_jpg.rf.65bac787bd3961c6de828ed12d2deb5d.jpg,layer1_build\ds_B\train\44000_16000_1267_290_jpg.rf.65bac787bd3961c6de828ed12d2deb5d.jpg,444,457,100,100,44000_16000
44000_16000_00127,44000_16000,402.0,798.5,Healthy,16,312.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,342,256,112,113,44000_16000
44000_16000_00128,44000_16000,2152.0,800.5,Healthy,31,396.5,44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,layer1_build\ds_B\train\44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,497,346,100,101,44000_16000
44000_16000_00129,44000_16000,1569.5,801.5,Healthy,42,450.5,44000_16000_1060_351_jpg.rf.65fc9fc54d9b4ac3efd8fcdbc3ecad68.jpg,layer1_build\ds_B\test\44000_16000_1060_351_jpg.rf.65fc9fc54d9b4ac3efd8fcdbc3ecad68.jpg,453,394,113,113,44000_16000
44000_16000_00130,44000_16000,1958.5,802.0,Healthy,37,491.5,44000_16000_1426_306_jpg.rf.ace1c9506799b7eb0e2cec4cc4490dce.jpg,layer1_build\ds_B\train\44000_16000_1426_306_jpg.rf.ace1c9506799b7eb0e2cec4cc4490dce.jpg,476,439,113,114,44000_16000
44000_16000_00131,44000_16000,702.0,840.5,Healthy,30,486.0,44000_16000_164_326_jpg.rf.9694c07f98d07f9ff611237e38e1b701.jpg,layer1_build\ds_B\valid\44000_16000_164_326_jpg.rf.9694c07f98d07f9ff611237e38e1b701.jpg,482,458,112,113,44000_16000
44000_16000_00132,44000_16000,1091.0,842.0,Healthy,43,429.0,44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,layer1_build\ds_B\train\44000_16000_496_247_jpg.rf.a61364df11709b7d1aabb71f14f083b6.jpg,539,538,112,114,44000_16000
44000_16000_00133,44000_16000,111.5,846.0,Healthy,3,107.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,70,322,75,76,44000_16000
44000_16000_00134,44000_16000,490.0,847.5,Healthy,19,369.0,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,319,442,100,101,44000_16000
44000_16000_00135,44000_16000,1279.0,847.5,Healthy,47,484.5,44000_16000_757_363_jpg.rf.6ec8ae294af837793e74e46fdade3e02.jpg,layer1_build\ds_B\test\44000_16000_757_363_jpg.rf.6ec8ae294af837793e74e46fdade3e02.jpg,472,434,100,101,44000_16000
44000_16000_00136,44000_16000,297.0,851.5,Healthy,11,293.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,237,309,112,113,44000_16000
44000_16000_00137,44000_16000,892.0,853.0,Healthy,42,442.0,44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,layer1_build\ds_B\train\44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,392,441,100,100,44000_16000
44000_16000_00138,44000_16000,2052.0,853.0,Healthy,38,447.0,44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,layer1_build\ds_B\train\44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,397,399,100,100,44000_16000
44000_16000_00139,44000_16000,1475.0,853.5,Healthy,50,415.0,44000_16000_1060_351_jpg.rf.65fc9fc54d9b4ac3efd8fcdbc3ecad68.jpg,layer1_build\ds_B\test\44000_16000_1060_351_jpg.rf.65fc9fc54d9b4ac3efd8fcdbc3ecad68.jpg,365,452,100,101,44000_16000
44000_16000_00140,44000_16000,1672.5,855.5,Healthy,47,467.5,44000_16000_1166_388_jpg.rf.135f5fd2b01bb87a0eb587eb1ad292aa.jpg,layer1_build\ds_B\train\44000_16000_1166_388_jpg.rf.135f5fd2b01bb87a0eb587eb1ad292aa.jpg,450,411,113,113,44000_16000
44000_16000_00141,44000_16000,1856.0,856.0,Healthy,41,505.0,44000_16000_1351_347_jpg.rf.5c9626cafe056b75bd8e89e7a43bf37a.jpg,layer1_build\ds_B\valid\44000_16000_1351_347_jpg.rf.5c9626cafe056b75bd8e89e7a43bf37a.jpg,449,452,112,114,44000_16000
44000_16000_00142,44000_16000,2248.0,858.5,Healthy,30,381.0,44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,layer1_build\ds_B\train\44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,587,398,112,113,44000_16000
44000_16000_00143,44000_16000,1960.5,887.0,Healthy,41,476.5,44000_16000_1413_343_jpg.rf.924c2de0488f266dd2b685039b7991ac.jpg,layer1_build\ds_B\train\44000_16000_1413_343_jpg.rf.924c2de0488f266dd2b685039b7991ac.jpg,510,506,75,76,44000_16000
44000_16000_00144,44000_16000,795.0,901.5,Healthy,33,496.0,44000_16000_267_401_jpg.rf.94e773f177448412283fbce338216d62.jpg,layer1_build\ds_B\train\44000_16000_267_401_jpg.rf.94e773f177448412283fbce338216d62.jpg,478,450,100,101,44000_16000
44000_16000_00145,44000_16000,585.5,904.5,Healthy,24,464.5,44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,layer1_build\ds_B\train\44000_16000_121_355_jpg.rf.f2e44dad1d42b2f8d89690f2587b8f50.jpg,421,505,87,89,44000_16000
44000_16000_00146,44000_16000,1186.0,904.5,Healthy,46,484.5,44000_16000_691_420_jpg.rf.cfd98018b2cdc6104b071329991ca4db.jpg,layer1_build\ds_B\train\44000_16000_691_420_jpg.rf.cfd98018b2cdc6104b071329991ca4db.jpg,439,428,112,113,44000_16000
44000_16000_00147,44000_16000,403.0,905.5,Healthy,18,399.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,349,369,100,101,44000_16000
44000_16000_00148,44000_16000,1380.5,908.5,Healthy,50,429.5,44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,layer1_build\ds_B\valid\44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,483,373,113,113,44000_16000
44000_16000_00149,44000_16000,1760.0,908.5,Healthy,45,479.5,44000_16000_1233_429_jpg.rf.e2e79ad91165ffd4a8aa8c28986dddea.jpg,layer1_build\ds_B\train\44000_16000_1233_429_jpg.rf.e2e79ad91165ffd4a8aa8c28986dddea.jpg,471,423,112,113,44000_16000
44000_16000_00150,44000_16000,985.5,910.0,Healthy,45,476.0,44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,layer1_build\ds_B\train\44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,479,491,113,114,44000_16000
44000_16000_00151,44000_16000,1568.0,915.5,Healthy,46,498.5,44000_16000_1064_390_jpg.rf.9644eacb6ef71818cefb6646a04e64fd.jpg,layer1_build\ds_B\valid\44000_16000_1064_390_jpg.rf.9644eacb6ef71818cefb6646a04e64fd.jpg,448,469,112,113,44000_16000
44000_16000_00152,44000_16000,2153.0,916.5,Healthy,33,476.0,44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,layer1_build\ds_B\train\44000_16000_1605_404_jpg.rf.e3cd48231a41ebcecf7f453b27412b1f.jpg,492,456,112,113,44000_16000
44000_16000_00153,44000_16000,209.5,917.0,Healthy,7,205.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,149,374,113,114,44000_16000
44000_16000_00154,44000_16000,1088.0,954.0,Healthy,49,473.0,44000_16000_564_481_jpg.rf.06e9e76ec1a1eac953785acd96d48e6e.jpg,layer1_build\ds_B\train\44000_16000_564_481_jpg.rf.06e9e76ec1a1eac953785acd96d48e6e.jpg,468,416,112,114,44000_16000
44000_16000_00155,44000_16000,114.0,959.0,Healthy,3,110.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,54,416,112,114,44000_16000
44000_16000_00156,44000_16000,1281.5,960.0,Healthy,53,440.5,44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,layer1_build\ds_B\valid\44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,397,437,87,88,44000_16000
44000_16000_00157,44000_16000,702.5,961.5,Healthy,34,450.5,44000_16000_252_463_jpg.rf.3db88e4b2229e89edde8a7190db7c44f.jpg,layer1_build\ds_B\train\44000_16000_252_463_jpg.rf.3db88e4b2229e89edde8a7190db7c44f.jpg,394,442,113,113,44000_16000
44000_16000_00158,44000_16000,890.5,963.0,Healthy,47,423.0,44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,layer1_build\ds_B\train\44000_16000_450_362_jpg.rf.8370f7ed0b197a5c6dd2f473a432f180.jpg,397,557,87,88,44000_16000
44000_16000_00159,44000_16000,2049.0,965.0,Healthy,40,484.0,44000_16000_1565_431_jpg.rf.ceed5bee295663ceb3a817c9c3906377.jpg,layer1_build\ds_B\train\44000_16000_1565_431_jpg.rf.ceed5bee295663ceb3a817c9c3906377.jpg,434,484,100,100,44000_16000
44000_16000_00160,44000_16000,1664.5,965.5,Healthy,49,452.5,44000_16000_1131_394_jpg.rf.8f791a64a10fbe60de44335fc1ed442d.jpg,layer1_build\ds_B\valid\44000_16000_1131_394_jpg.rf.8f791a64a10fbe60de44335fc1ed442d.jpg,477,515,113,113,44000_16000
44000_16000_00161,44000_16000,299.0,966.0,Healthy,13,295.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,245,430,100,100,44000_16000
44000_16000_00162,44000_16000,2246.0,966.5,Healthy,33,470.5,44000_16000_1750_496_jpg.rf.7d7dc3d1c1ced2d0b4668a8b627af8c9.jpg,layer1_build\ds_B\train\44000_16000_1750_496_jpg.rf.7d7dc3d1c1ced2d0b4668a8b627af8c9.jpg,446,420,100,101,44000_16000
44000_16000_00163,44000_16000,503.0,968.5,Healthy,23,482.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,443,426,112,113,44000_16000
44000_16000_00164,44000_16000,1480.0,972.5,Healthy,53,416.0,44000_16000_1064_390_jpg.rf.9644eacb6ef71818cefb6646a04e64fd.jpg,layer1_build\ds_B\valid\44000_16000_1064_390_jpg.rf.9644eacb6ef71818cefb6646a04e64fd.jpg,360,526,112,113,44000_16000
44000_16000_00165,44000_16000,1858.0,973.5,Healthy,43,488.0,44000_16000_1322_460_jpg.rf.a5cec3bc28fb8b465354ea9b6942db17.jpg,layer1_build\ds_B\train\44000_16000_1322_460_jpg.rf.a5cec3bc28fb8b465354ea9b6942db17.jpg,480,457,112,113,44000_16000
44000_16000_00166,44000_16000,589.0,1007.5,Healthy,27,439.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,535,471,100,101,44000_16000
44000_16000_00167,44000_16000,399.0,1016.5,Healthy,20,395.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,339,474,112,113,44000_16000
44000_16000_00168,44000_16000,1372.5,1017.5,Healthy,53,485.5,44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,layer1_build\ds_B\valid\44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,475,482,113,113,44000_16000
44000_16000_00169,44000_16000,792.0,1018.5,Healthy,39,468.5,44000_16000_252_463_jpg.rf.3db88e4b2229e89edde8a7190db7c44f.jpg,layer1_build\ds_B\train\44000_16000_252_463_jpg.rf.3db88e4b2229e89edde8a7190db7c44f.jpg,484,499,112,113,44000_16000
44000_16000_00170,44000_16000,991.5,1018.5,Healthy,50,444.5,44000_16000_547_543_jpg.rf.8336758517bc79eec985ec896a26ab65.jpg,layer1_build\ds_B\train\44000_16000_547_543_jpg.rf.8336758517bc79eec985ec896a26ab65.jpg,388,419,113,113,44000_16000
44000_16000_00171,44000_16000,1185.0,1022.0,Healthy,49,422.0,44000_16000_691_420_jpg.rf.cfd98018b2cdc6104b071329991ca4db.jpg,layer1_build\ds_B\train\44000_16000_691_420_jpg.rf.cfd98018b2cdc6104b071329991ca4db.jpg,438,545,112,114,44000_16000
44000_16000_00172,44000_16000,2150.5,1023.0,Healthy,35,503.0,44000_16000_1631_502_jpg.rf.1b2a59e29e04c20121377576028b16d8.jpg,layer1_build\ds_B\train\44000_16000_1631_502_jpg.rf.1b2a59e29e04c20121377576028b16d8.jpg,463,464,113,114,44000_16000
44000_16000_00173,44000_16000,205.5,1025.0,Healthy,9,201.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,145,482,113,114,44000_16000
44000_16000_00174,44000_16000,1569.0,1027.5,Healthy,50,390.5,44000_16000_1131_394_jpg.rf.8f791a64a10fbe60de44335fc1ed442d.jpg,layer1_build\ds_B\valid\44000_16000_1131_394_jpg.rf.8f791a64a10fbe60de44335fc1ed442d.jpg,382,577,112,113,44000_16000
44000_16000_00175,44000_16000,1950.0,1030.0,Healthy,42,463.0,44000_16000_1475_469_jpg.rf.40fd394487a527d0e5c25842c3527f16.jpg,layer1_build\ds_B\valid\44000_16000_1475_469_jpg.rf.40fd394487a527d0e5c25842c3527f16.jpg,425,511,100,100,44000_16000
44000_16000_00176,44000_16000,1760.0,1031.5,Healthy,49,445.5,44000_16000_1201_586_jpg.rf.2f7b1adecdf6227491ffc7df792102d2.jpg,layer1_build\ds_B\test\44000_16000_1201_586_jpg.rf.2f7b1adecdf6227491ffc7df792102d2.jpg,509,395,100,101,44000_16000
44000_16000_00177,44000_16000,2048.5,1062.0,Healthy,40,492.5,44000_16000_1556_537_jpg.rf.c47e98ab69a5c17338429cc3f6e36e96.jpg,layer1_build\ds_B\test\44000_16000_1556_537_jpg.rf.c47e98ab69a5c17338429cc3f6e36e96.jpg,436,468,113,114,44000_16000
44000_16000_00178,44000_16000,500.0,1072.5,Healthy,24,475.5,44000_16000_6_597_jpg.rf.a1b9b240dfa9cf498710f8c2cc1f5056.jpg,layer1_build\ds_B\valid\44000_16000_6_597_jpg.rf.a1b9b240dfa9cf498710f8c2cc1f5056.jpg,438,419,112,113,44000_16000
44000_16000_00179,44000_16000,108.0,1073.5,Healthy,4,104.0,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,54,537,100,101,44000_16000
44000_16000_00180,44000_16000,301.5,1076.0,Healthy,12,297.5,44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,layer1_build\ds_B\valid\44000_16000_4_486_jpg.rf.570e6e5fade73df8fcb0a07cc70377f8.jpg,241,533,113,114,44000_16000
44000_16000_00181,44000_16000,1282.0,1076.0,Healthy,52,427.0,44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,layer1_build\ds_B\valid\44000_16000_841_479_jpg.rf.cdd7d29ffdd3b568685f63c127bb17c0.jpg,391,547,100,100,44000_16000
44000_16000_00182,44000_16000,891.0,1079.0,Healthy,50,492.0,44000_16000_372_547_jpg.rf.9b4e5bf609aa242861f6c74541f222a1.jpg,layer1_build\ds_B\train\44000_16000_372_547_jpg.rf.9b4e5bf609aa242861f6c74541f222a1.jpg,475,488,88,88,44000_16000
44000_16000_00183,44000_16000,1857.0,1079.5,Healthy,46,454.5,44000_16000_1338_510_jpg.rf.2dcf8e60b786480d47b65475218e78f1.jpg,layer1_build\ds_B\train\44000_16000_1338_510_jpg.rf.2dcf8e60b786480d47b65475218e78f1.jpg,469,519,100,101,44000_16000
44000_16000_00184,44000_16000,2248.0,1080.0,Healthy,36,440.0,44000_16000_1750_496_jpg.rf.7d7dc3d1c1ced2d0b4668a8b627af8c9.jpg,layer1_build\ds_B\train\44000_16000_1750_496_jpg.rf.7d7dc3d1c1ced2d0b4668a8b627af8c9.jpg,448,534,100,100,44000_16000
44000_16000_00185,44000_16000,697.5,1080.5,Healthy,35,418.5,44000_16000_208_662_jpg.rf.a660f96cf464e305d85d88d6fc4ff7eb.jpg,layer1_build\ds_B\train\44000_16000_208_662_jpg.rf.a660f96cf464e305d85d88d6fc4ff7eb.jpg,433,362,113,113,44000_16000
44000_16000_00186,44000_16000,1083.5,1080.5,Healthy,49,486.5,44000_16000_547_543_jpg.rf.8336758517bc79eec985ec896a26ab65.jpg,layer1_build\ds_B\train\44000_16000_547_543_jpg.rf.8336758517bc79eec985ec896a26ab65.jpg,480,481,113,113,44000_16000
